Filename	AuditedName	Taxon Order	English Name	French Name	Latin Name	Order	Family
Collared_Aracari_5835.jpg	Collared Aracari 	10885	Collared Aracari	Araçari à collier	Pteroglossus torquatus	Piciformes	Ramphastidae (Toucans)
Collared_aracari_pale-mandibled_3869.jpg	Collared Aracari 	10885	Collared Aracari	Araçari à collier	Pteroglossus torquatus	Piciformes	Ramphastidae (Toucans)
Collared_Inca_403.jpg	Collared Inca 	4623	Collared Inca	Inca à collier	Coeligena torquata	Apodiformes	Trochilidae (Hummingbirds)
Collared_Plover_8182.jpg	Collared Plover 	5933	Collared Plover	Pluvier d'Azara	Anarhynchus collaris	Charadriiformes	Charadriidae (Plovers and Lapwings)
Collared_Plover_MF5716.jpg	Collared Plover 	5933	Collared Plover	Pluvier d'Azara	Anarhynchus collaris	Charadriiformes	Charadriidae (Plovers and Lapwings)
Collared_Redstart_2764.jpg	Collared Redstart 	34382	Collared Redstart	Paruline ceinturée	Myioborus torquatus	Passeriformes	Parulidae (New World Warblers)
Collared_Redstart_5761.jpg	Collared Redstart 	34382	Collared Redstart	Paruline ceinturée	Myioborus torquatus	Passeriformes	Parulidae (New World Warblers)
Collared_Trogon-2.jpg	Collared Trogon 	9579	Collared Trogon	Trogon rosalba	Trogon collaris	Trogoniformes	Trogonidae (Trogons)
Collared_Trogon-3.jpg	Collared Trogon 	9579	Collared Trogon	Trogon rosalba	Trogon collaris	Trogoniformes	Trogonidae (Trogons)
Collared_trogon.jpg	Collared Trogon 	9579	Collared Trogon	Trogon rosalba	Trogon collaris	Trogoniformes	Trogonidae (Trogons)
Common_Black_Hawk_1535.jpg	Common Black Hawk	8411	Common Black Hawk	Buse noire	Buteogallus anthracinus	Accipitriformes	Accipitridae (Hawks, Eagles, and Kites)
Common_Black_Hawk_2734MF.jpg	Common Black Hawk	8411	Common Black Hawk	Buse noire	Buteogallus anthracinus	Accipitriformes	Accipitridae (Hawks, Eagles, and Kites)
Common_Black_Hawk_6363.jpg	Common Black Hawk	8411	Common Black Hawk	Buse noire	Buteogallus anthracinus	Accipitriformes	Accipitridae (Hawks, Eagles, and Kites)
Common_Black_Hawk_8116.jpg	Common Black Hawk	8411	Common Black Hawk	Buse noire	Buteogallus anthracinus	Accipitriformes	Accipitridae (Hawks, Eagles, and Kites)
Common_Bronzewing_2259.jpg	Common Bronzewing 	2206	Common Bronzewing	Colombine lumachelle	Phaps chalcoptera	Columbiformes	Columbidae (Pigeons and Doves)
Common_Bulbul_1900.jpg	Common Bulbul 	24720	Common Bulbul	Bulbul des jardins	Pycnonotus barbatus	Passeriformes	Pycnonotidae (Bulbuls)
Common_Bulbul_2863.jpg	Common Bulbul 	24720	Common Bulbul	Bulbul des jardins	Pycnonotus barbatus	Passeriformes	Pycnonotidae (Bulbuls)
Common_Chlorospingus_4161.jpg	Common Chlorospingus 	32867	Common Chlorospingus	Chlorospin des buissons	Chlorospingus flavopectus	Passeriformes	Passerellidae (New World Sparrows)
Common_Eider_964.jpg	Common Eider 	715	Common Eider	Eider à duvet	Somateria mollissima	Anseriformes	Anatidae (Ducks, Geese, and Waterfowl)
Common_Gallinule_1426.jpg	Common Gallinule 	5468	Common Gallinule	Gallinule d'Amérique	Gallinula galeata	Gruiformes	Rallidae (Rails, Gallinules, and Coots)
Common_Gallinule_1878.jpg	Common Gallinule 	5468	Common Gallinule	Gallinule d'Amérique	Gallinula galeata	Gruiformes	Rallidae (Rails, Gallinules, and Coots)
Common_Gallinule_1948.jpg	Common Gallinule 	5468	Common Gallinule	Gallinule d'Amérique	Gallinula galeata	Gruiformes	Rallidae (Rails, Gallinules, and Coots)
Common_Gallinule_21057.jpg	Common Gallinule 	5468	Common Gallinule	Gallinule d'Amérique	Gallinula galeata	Gruiformes	Rallidae (Rails, Gallinules, and Coots)
Common_Gallinule_21388.jpg	Common Gallinule 	5468	Common Gallinule	Gallinule d'Amérique	Gallinula galeata	Gruiformes	Rallidae (Rails, Gallinules, and Coots)
Common_Gallinule_3902.jpg	Common Gallinule 	5468	Common Gallinule	Gallinule d'Amérique	Gallinula galeata	Gruiformes	Rallidae (Rails, Gallinules, and Coots)
Common_Gallinule_6922MF.jpg	Common Gallinule 	5468	Common Gallinule	Gallinule d'Amérique	Gallinula galeata	Gruiformes	Rallidae (Rails, Gallinules, and Coots)
Common_Gallinule_7207MF.jpg	Common Gallinule 	5468	Common Gallinule	Gallinule d'Amérique	Gallinula galeata	Gruiformes	Rallidae (Rails, Gallinules, and Coots)
Common_Gallinule_7229.jpg	Common Gallinule 	5468	Common Gallinule	Gallinule d'Amérique	Gallinula galeata	Gruiformes	Rallidae (Rails, Gallinules, and Coots)
Common_Gallinule_9479MF.jpg	Common Gallinule 	5468	Common Gallinule	Gallinule d'Amérique	Gallinula galeata	Gruiformes	Rallidae (Rails, Gallinules, and Coots)
Common_Gallinule_9835.jpg	Common Gallinule 	5468	Common Gallinule	Gallinule d'Amérique	Gallinula galeata	Gruiformes	Rallidae (Rails, Gallinules, and Coots)
Common_gallinule.jpg	Common Gallinule 	5468	Common Gallinule	Gallinule d'Amérique	Gallinula galeata	Gruiformes	Rallidae (Rails, Gallinules, and Coots)
Common_Goldeneye_3991.jpg	Common Goldeneye 	743	Common Goldeneye	Garrot à oeil d'or	Bucephala clangula	Anseriformes	Anatidae (Ducks, Geese, and Waterfowl)
Common_Grackle_1539.jpg	Common Grackle 	33853	Common Grackle	Quiscale bronzé	Quiscalus quiscula	Passeriformes	Icteridae (Troupials and Allies)
Common_Grackle_26640_leucistic.jpg	Common Grackle 	33853	Common Grackle	Quiscale bronzé	Quiscalus quiscula	Passeriformes	Icteridae (Troupials and Allies)
Common_Grackle_5867MF.jpg	Common Grackle 	33853	Common Grackle	Quiscale bronzé	Quiscalus quiscula	Passeriformes	Icteridae (Troupials and Allies)
Common_Grackle_7956.jpg	Common Grackle 	33853	Common Grackle	Quiscale bronzé	Quiscalus quiscula	Passeriformes	Icteridae (Troupials and Allies)
Common_Grackle_9221.jpg	Common Grackle 	33853	Common Grackle	Quiscale bronzé	Quiscalus quiscula	Passeriformes	Icteridae (Troupials and Allies)
Common_Grackle_929.jpg	Common Grackle 	33853	Common Grackle	Quiscale bronzé	Quiscalus quiscula	Passeriformes	Icteridae (Troupials and Allies)
Common_Ground_Dove_7944MF.jpg	Common Ground Dove	2243	Common Ground Dove	Colombe à queue noire	Columbina passerina	Columbiformes	Columbidae (Pigeons and Doves)
Common_Hoopoe_0454.jpg	Common Hoopoe 	9604	Common Hoopoe	Huppe fasciée	Upupa epops	Bucerotiformes	Upupidae (Hoopoes)
Common_Hoopoe_2915.jpg	Common Hoopoe 	9604	Common Hoopoe	Huppe fasciée	Upupa epops	Bucerotiformes	Upupidae (Hoopoes)
Common_Hoopoe_378.jpg	Common Hoopoe 	9604	Common Hoopoe	Huppe fasciée	Upupa epops	Bucerotiformes	Upupidae (Hoopoes)
Common_Jery_-_Petite_Eroesse_5254P.jpg	Common Jery 	22917	Common Jery	Petite Éroesse	Neomixis tenella	Passeriformes	Cisticolidae (Cisticolas and Allies)
Common_Loon_4945.jpg	Common Loon 	6933	Common Loon	Plongeon huard	Gavia immer	Gaviiformes	Gaviidae (Loons)
Common_Loon_8558.jpg	Common Loon 	6933	Common Loon	Plongeon huard	Gavia immer	Gaviiformes	Gaviidae (Loons)
Common_merganser_0287.jpg	Common Merganser 	762	Common Merganser	Grand Harle	Mergus merganser	Anseriformes	Anatidae (Ducks, Geese, and Waterfowl)
Common_merganser_1631.jpg	Common Merganser 	762	Common Merganser	Grand Harle	Mergus merganser	Anseriformes	Anatidae (Ducks, Geese, and Waterfowl)
Common_merganser_1780.jpg	Common Merganser 	762	Common Merganser	Grand Harle	Mergus merganser	Anseriformes	Anatidae (Ducks, Geese, and Waterfowl)
Common_Myna_4594.jpg	Common Myna 	27859	Common Myna	Martin triste	Acridotheres tristis	Passeriformes	Sturnidae (Starlings)
Common_Myna_7973.jpg	Common Myna 	27859	Common Myna	Martin triste	Acridotheres tristis	Passeriformes	Sturnidae (Starlings)
Common_Myna_9599.jpg	Common Myna 	27859	Common Myna	Martin triste	Acridotheres tristis	Passeriformes	Sturnidae (Starlings)
Common_Myna_9998.jpg	Common Myna 	27859	Common Myna	Martin triste	Acridotheres tristis	Passeriformes	Sturnidae (Starlings)
Common_Newtonia_-_Newtonie_commune_5484.jpg	Common Newtonia 	19970	Common Newtonia	Newtonie commune	Newtonia brunneicauda	Passeriformes	Vangidae (Vangas, Helmetshrikes, and Allies)
Common_Ostrich_161.jpg	Common Ostrich 	2	Common Ostrich	Autruche d'Afrique	Struthio camelus	Struthioniformes	Struthionidae (Ostriches)
Common_Ostrich_239.jpg	Common Ostrich 	2	Common Ostrich	Autruche d'Afrique	Struthio camelus	Struthioniformes	Struthionidae (Ostriches)
Common_Ostrich_3048.jpg	Common Ostrich 	2	Common Ostrich	Autruche d'Afrique	Struthio camelus	Struthioniformes	Struthionidae (Ostriches)
Common_Ostrich_9236.jpg	Common Ostrich 	2	Common Ostrich	Autruche d'Afrique	Struthio camelus	Struthioniformes	Struthionidae (Ostriches)
Common_Potoo_4139.jpg	Common Potoo 	3751	Common Potoo	Ibijau gris	Nyctibius griseus	Nyctibiiformes	Nyctibiidae (Potoos)
Common_Potoo_4145.jpg	Common Potoo 	3751	Common Potoo	Ibijau gris	Nyctibius griseus	Nyctibiiformes	Nyctibiidae (Potoos)
Common_Potoo_6564.jpg	Common Potoo 	3751	Common Potoo	Ibijau gris	Nyctibius griseus	Nyctibiiformes	Nyctibiidae (Potoos)
Common_Sandpiper_-_Chevalier_guignette_5744.jpg	Common Sandpiper 	6125	Common Sandpiper	Chevalier guignette	Actitis hypoleucos	Charadriiformes	Scolopacidae (Sandpipers and Allies)
Common_Sandpiper_7798.jpg	Common Sandpiper 	6125	Common Sandpiper	Chevalier guignette	Actitis hypoleucos	Charadriiformes	Scolopacidae (Sandpipers and Allies)
Common_Squirrel-Cuckoo_2.jpg	Common Squirrel-Cuckoo 	3218	Common Squirrel-Cuckoo	Piaye écureuil	Piaya cayana	Cuculiformes	Cuculidae (Cuckoos)
Common_Squirrel-Cuckoo_5859.jpg	Common Squirrel-Cuckoo 	3218	Common Squirrel-Cuckoo	Piaye écureuil	Piaya cayana	Cuculiformes	Cuculidae (Cuckoos)
Common_Squirrel-Cuckoo_6708.jpg	Common Squirrel-Cuckoo 	3218	Common Squirrel-Cuckoo	Piaye écureuil	Piaya cayana	Cuculiformes	Cuculidae (Cuckoos)
Common_Squirrel-Cuckoo_MF4957.jpg	Common Squirrel-Cuckoo 	3218	Common Squirrel-Cuckoo	Piaye écureuil	Piaya cayana	Cuculiformes	Cuculidae (Cuckoos)
Common_Squirrel-Cuckoo-2.jpg	Common Squirrel-Cuckoo 	3218	Common Squirrel-Cuckoo	Piaye écureuil	Piaya cayana	Cuculiformes	Cuculidae (Cuckoos)
Common_Squirrel-Cuckoo.jpg	Common Squirrel-Cuckoo 	3218	Common Squirrel-Cuckoo	Piaye écureuil	Piaya cayana	Cuculiformes	Cuculidae (Cuckoos)
Common_tern_1431.jpg	Common Tern 	6748	Common Tern	Sterne pierregarin	Sterna hirundo	Charadriiformes	Laridae (Gulls, Terns, and Skimmers)
Common_Tern_1872MF.jpg	Common Tern 	6748	Common Tern	Sterne pierregarin	Sterna hirundo	Charadriiformes	Laridae (Gulls, Terns, and Skimmers)
Common_Tern_5212MF.jpg	Common Tern 	6748	Common Tern	Sterne pierregarin	Sterna hirundo	Charadriiformes	Laridae (Gulls, Terns, and Skimmers)
Common_tern_8084.jpg	Common Tern 	6748	Common Tern	Sterne pierregarin	Sterna hirundo	Charadriiformes	Laridae (Gulls, Terns, and Skimmers)
Common_Tody-Flycatcher_1443.jpg	Common Tody-Flycatcher 	16429	Common Tody-Flycatcher	Todirostre familier	Todirostrum cinereum	Passeriformes	Tyrannidae (Tyrant Flycatchers)
Common_Tody-Flycatcher_3031.jpg	Common Tody-Flycatcher 	16429	Common Tody-Flycatcher	Todirostre familier	Todirostrum cinereum	Passeriformes	Tyrannidae (Tyrant Flycatchers)
Common_Tody-Flycatcher_MF4353.jpg	Common Tody-Flycatcher 	16429	Common Tody-Flycatcher	Todirostre familier	Todirostrum cinereum	Passeriformes	Tyrannidae (Tyrant Flycatchers)
Common_Waxbill_0353.jpg	Common Waxbill 	31298	Common Waxbill	Astrild ondulé	Estrilda astrild	Passeriformes	Estrildidae (Waxbills and Allies)
Common Yellowthroat-309.jpg	Common Yellowthroat	34028	Common Yellowthroat	Paruline masquée	Geothlypis trichas	Passeriformes	Parulidae (New World Warblers)
Common_Yellowthroat_0247MF.jpg	Common Yellowthroat 	34028	Common Yellowthroat	Paruline masquée	Geothlypis trichas	Passeriformes	Parulidae (New World Warblers)
Common_Yellowthroat_0541.jpg	Common Yellowthroat 	34028	Common Yellowthroat	Paruline masquée	Geothlypis trichas	Passeriformes	Parulidae (New World Warblers)
Common_Yellowthroat_1723.jpg	Common Yellowthroat 	34028	Common Yellowthroat	Paruline masquée	Geothlypis trichas	Passeriformes	Parulidae (New World Warblers)
Common_Yellowthroat_2014-308.jpg	Common Yellowthroat 	34028	Common Yellowthroat	Paruline masquée	Geothlypis trichas	Passeriformes	Parulidae (New World Warblers)
Common_Yellowthroat_2233.jpg	Common Yellowthroat 	34028	Common Yellowthroat	Paruline masquée	Geothlypis trichas	Passeriformes	Parulidae (New World Warblers)
Common_Yellowthroat_2587.jpg	Common Yellowthroat 	34028	Common Yellowthroat	Paruline masquée	Geothlypis trichas	Passeriformes	Parulidae (New World Warblers)
Common_Yellowthroat_2600.jpg	Common Yellowthroat 	34028	Common Yellowthroat	Paruline masquée	Geothlypis trichas	Passeriformes	Parulidae (New World Warblers)
Common_Yellowthroat_2835.jpg	Common Yellowthroat 	34028	Common Yellowthroat	Paruline masquée	Geothlypis trichas	Passeriformes	Parulidae (New World Warblers)
Common_Yellowthroat_2843.jpg	Common Yellowthroat 	34028	Common Yellowthroat	Paruline masquée	Geothlypis trichas	Passeriformes	Parulidae (New World Warblers)
Common_Yellowthroat_4649.jpg	Common Yellowthroat 	34028	Common Yellowthroat	Paruline masquée	Geothlypis trichas	Passeriformes	Parulidae (New World Warblers)
Common_Yellowthroat_7081MF.jpg	Common Yellowthroat 	34028	Common Yellowthroat	Paruline masquée	Geothlypis trichas	Passeriformes	Parulidae (New World Warblers)
Common_Yellowthroat_7382.jpg	Common Yellowthroat 	34028	Common Yellowthroat	Paruline masquée	Geothlypis trichas	Passeriformes	Parulidae (New World Warblers)
Common_Yellowthroat_7916.jpg	Common Yellowthroat 	34028	Common Yellowthroat	Paruline masquée	Geothlypis trichas	Passeriformes	Parulidae (New World Warblers)
Common_Yellowthroat_7977.jpg	Common Yellowthroat 	34028	Common Yellowthroat	Paruline masquée	Geothlypis trichas	Passeriformes	Parulidae (New World Warblers)
Common_Yellowthroat_9759.jpg	Common Yellowthroat 	34028	Common Yellowthroat	Paruline masquée	Geothlypis trichas	Passeriformes	Parulidae (New World Warblers)
Common_Yellowthroat_female_2257.jpg	Common Yellowthroat 	34028	Common Yellowthroat	Paruline masquée	Geothlypis trichas	Passeriformes	Parulidae (New World Warblers)
Common_Yellowthroat_FIXED.jpg	Common Yellowthroat 	34028	Common Yellowthroat	Paruline masquée	Geothlypis trichas	Passeriformes	Parulidae (New World Warblers)
Common_Yellowthroat.jpg	Common Yellowthroat 	34028	Common Yellowthroat	Paruline masquée	Geothlypis trichas	Passeriformes	Parulidae (New World Warblers)
Coopers_Hawk_2472.jpg	Cooper's Hawk	8278	Cooper's Hawk	Épervier de Cooper	Astur cooperii	Accipitriformes	Accipitridae (Hawks, Eagles, and Kites)
Coopers_Hawk_8902.jpg	Cooper's Hawk	8278	Cooper's Hawk	Épervier de Cooper	Astur cooperii	Accipitriformes	Accipitridae (Hawks, Eagles, and Kites)
Coopers_Hawk.jpg	Cooper's Hawk	8278	Cooper's Hawk	Épervier de Cooper	Astur cooperii	Accipitriformes	Accipitridae (Hawks, Eagles, and Kites)
Copper-rumped_Hummingbird_4089.jpg	Copper-rumped Hummingbird 	5091	Copper-rumped Hummingbird	Ariane de Félicie	Saucerottia tobaci	Apodiformes	Trochilidae (Hummingbirds)
Coppery-headed_Emerald_3003MF.jpg	Coppery-headed Emerald 	5008	Coppery-headed Emerald	Colibri à tête cuivrée	Microchera cupreiceps	Apodiformes	Trochilidae (Hummingbirds)
Coppery-headed_Emerald_3026MF.jpg	Coppery-headed Emerald 	5008	Coppery-headed Emerald	Colibri à tête cuivrée	Microchera cupreiceps	Apodiformes	Trochilidae (Hummingbirds)
Coppery-headed_Emerald_6245.jpg	Coppery-headed Emerald 	5008	Coppery-headed Emerald	Colibri à tête cuivrée	Microchera cupreiceps	Apodiformes	Trochilidae (Hummingbirds)
Coppery-headed_Emerald_7146.jpg	Coppery-headed Emerald 	5008	Coppery-headed Emerald	Colibri à tête cuivrée	Microchera cupreiceps	Apodiformes	Trochilidae (Hummingbirds)
Coppery-tailed_Coucal_6450.jpg	Coppery-tailed Coucal 	3108	Coppery-tailed Coucal	Coucal des papyrus	Centropus cupreicaudus	Cuculiformes	Cuculidae (Cuckoos)
Coquerels_Coua_-_Coua_de_Coquerel_6383.jpg	Coquerel's Coua	3070	Coquerel's Coua	Coua de Coquerel	Coua coquereli	Cuculiformes	Cuculidae (Cuckoos)
Coqui_Francolin_209.jpg	Coqui Francolin 	1660	Coqui Francolin	Francolin coqui	Campocolinus coqui	Galliformes	Phasianidae (Pheasants, Grouse, and Allies)
Costa_Rican_Warbler_MF5574.jpg	Costa Rican Warbler	34268	Costa Rican Warbler	Paruline du Costa Rica	Basileuterus melanotis	Passeriformes	Parulidae (New World Warblers)
Crab-plover_-_Drome_ardeole_8100.jpg	Crab-Plover  	6306	Crab-Plover	Drome ardéole	Dromas ardeola	Charadriiformes	Dromadidae (Crab-Plover)
Crab-plover_-_Drome_ardeole_8126.jpg	Crab-Plover  	6306	Crab-Plover	Drome ardéole	Dromas ardeola	Charadriiformes	Dromadidae (Crab-Plover)
Crescent_Honeyeater_4676MF.jpg	Crescent Honeyeater 	18099	Crescent Honeyeater	Méliphage à croissants	Phylidonyris pyrrhopterus	Passeriformes	Meliphagidae (Honeyeaters)
Crested_Barbet_7951.jpg	Crested Barbet 	10535	Crested Barbet	Barbican promépic	Trachyphonus vaillantii	Piciformes	Lybiidae (African Barbets)
Crested_Caracara_0828.jpg	Crested Caracara 	11962	Crested Caracara	Caracara huppé	Caracara plancus	Falconiformes	Falconidae (Falcons and Caracaras)
Crested_Caracara_21838.jpg	Crested Caracara 	11962	Crested Caracara	Caracara huppé	Caracara plancus	Falconiformes	Falconidae (Falcons and Caracaras)
Crested_Caracara_4917MF.jpg	Crested Caracara 	11962	Crested Caracara	Caracara huppé	Caracara plancus	Falconiformes	Falconidae (Falcons and Caracaras)
Crested_Caracara_5200.jpg	Crested Caracara 	11962	Crested Caracara	Caracara huppé	Caracara plancus	Falconiformes	Falconidae (Falcons and Caracaras)
Crested_Caracara_6546.jpg	Crested Caracara 	11962	Crested Caracara	Caracara huppé	Caracara plancus	Falconiformes	Falconidae (Falcons and Caracaras)
Crested_Caracara_7591MF.jpg	Crested Caracara 	11962	Crested Caracara	Caracara huppé	Caracara plancus	Falconiformes	Falconidae (Falcons and Caracaras)
Crested_Coua_-_Coua_huppe_0004.jpg	Crested Coua 	3058	Crested Coua	Coua huppé	Coua cristata	Cuculiformes	Cuculidae (Cuckoos)
Crested_Coua_-_Coua_huppe_9995.jpg	Crested Coua 	3058	Crested Coua	Coua huppé	Coua cristata	Cuculiformes	Cuculidae (Cuckoos)
Crested_Drongo_-_Drongo_malgache_5710.jpg	Crested Drongo 	20430	Crested Drongo	Drongo malgache	Dicrurus forficatus	Passeriformes	Dicruridae (Drongos)
Crested_Drongo_8741.jpg	Crested Drongo 	20430	Crested Drongo	Drongo malgache	Dicrurus forficatus	Passeriformes	Dicruridae (Drongos)
Crested_Drongo_8745.jpg	Crested Drongo 	20430	Crested Drongo	Drongo malgache	Dicrurus forficatus	Passeriformes	Dicruridae (Drongos)
Crested_Eagle_1995.jpg	Crested Eagle 	8083	Crested Eagle	Harpie huppée	Morphnus guianensis	Accipitriformes	Accipitridae (Hawks, Eagles, and Kites)
Crested_Eagle_2115.jpg	Crested Eagle 	8083	Crested Eagle	Harpie huppée	Morphnus guianensis	Accipitriformes	Accipitridae (Hawks, Eagles, and Kites)
Crested_Francolin_218.jpg	Crested Francolin 	1632	Crested Francolin	Francolin huppé	Ortygornis sephaena	Galliformes	Phasianidae (Pheasants, Grouse, and Allies)
Crested_Francolin_8914.jpg	Crested Francolin 	1632	Crested Francolin	Francolin huppé	Ortygornis sephaena	Galliformes	Phasianidae (Pheasants, Grouse, and Allies)
Crested_Guan_5364.jpg	Crested Guan 	884	Crested Guan	Pénélope panachée	Penelope purpurascens	Galliformes	Cracidae (Guans, Chachalacas, and Curassows)
Crested_Guan_6644.jpg	Crested Guan 	884	Crested Guan	Pénélope panachée	Penelope purpurascens	Galliformes	Cracidae (Guans, Chachalacas, and Curassows)
Crested_Guan_MF4789.jpg	Crested Guan 	884	Crested Guan	Pénélope panachée	Penelope purpurascens	Galliformes	Cracidae (Guans, Chachalacas, and Curassows)
Crested_Oropendola_1631MF.jpg	Crested Oropendola 	33624	Crested Oropendola	Cassique huppé	Psarocolius decumanus	Passeriformes	Icteridae (Troupials and Allies)
Crested_Oropendola_20784.jpg	Crested Oropendola 	33624	Crested Oropendola	Cassique huppé	Psarocolius decumanus	Passeriformes	Icteridae (Troupials and Allies)
Crested_Oropendola_2703.jpg	Crested Oropendola 	33624	Crested Oropendola	Cassique huppé	Psarocolius decumanus	Passeriformes	Icteridae (Troupials and Allies)
Crested_Oropendola_3385.jpg	Crested Oropendola 	33624	Crested Oropendola	Cassique huppé	Psarocolius decumanus	Passeriformes	Icteridae (Troupials and Allies)
Crested_Oropendola_4316.jpg	Crested Oropendola 	33624	Crested Oropendola	Cassique huppé	Psarocolius decumanus	Passeriformes	Icteridae (Troupials and Allies)
Crested_Oropendola_4802.jpg	Crested Oropendola 	33624	Crested Oropendola	Cassique huppé	Psarocolius decumanus	Passeriformes	Icteridae (Troupials and Allies)
Crested_Oropendola.jpg	Crested Oropendola 	33624	Crested Oropendola	Cassique huppé	Psarocolius decumanus	Passeriformes	Icteridae (Troupials and Allies)
Crested_Owl_4865.jpg	Crested Owl 	8892	Crested Owl	Duc à aigrettes	Lophostrix cristata	Strigiformes	Strigidae (Owls)
Crested_Pigeon_2229.jpg	Crested Pigeon 	2212	Crested Pigeon	Colombine longup	Ocyphaps lophotes	Columbiformes	Columbidae (Pigeons and Doves)
Crimson_Rosella_1048.jpg	Crimson Rosella 	12480	Crimson Rosella	Perruche de Pennant	Platycercus elegans	Psittaciformes	Psittaculidae (Old World Parrots)
Crimson_Rosella_2320.jpg	Crimson Rosella 	12480	Crimson Rosella	Perruche de Pennant	Platycercus elegans	Psittaciformes	Psittaculidae (Old World Parrots)
Crimson_Rosella_2500MF.jpg	Crimson Rosella 	12480	Crimson Rosella	Perruche de Pennant	Platycercus elegans	Psittaciformes	Psittaculidae (Old World Parrots)
Crimson_Rosella_7870.jpg	Crimson Rosella 	12480	Crimson Rosella	Perruche de Pennant	Platycercus elegans	Psittaciformes	Psittaculidae (Old World Parrots)
Crimson-backed_Tanager_3586.jpg	Crimson-backed Tanager 	34820	Crimson-backed Tanager	Tangara à dos rouge	Ramphocelus dimidiatus	Passeriformes	Thraupidae (Tanagers and Allies)
Crimson-backed_Tanager_3640.jpg	Crimson-backed Tanager 	34820	Crimson-backed Tanager	Tangara à dos rouge	Ramphocelus dimidiatus	Passeriformes	Thraupidae (Tanagers and Allies)
Crimson-backed_Tanager_6362.jpg	Crimson-backed Tanager 	34820	Crimson-backed Tanager	Tangara à dos rouge	Ramphocelus dimidiatus	Passeriformes	Thraupidae (Tanagers and Allies)
Crimson-backed_Tanager_7173.jpg	Crimson-backed Tanager 	34820	Crimson-backed Tanager	Tangara à dos rouge	Ramphocelus dimidiatus	Passeriformes	Thraupidae (Tanagers and Allies)
Crimson-backed_Tanager_9924.jpg	Crimson-backed Tanager 	34820	Crimson-backed Tanager	Tangara à dos rouge	Ramphocelus dimidiatus	Passeriformes	Thraupidae (Tanagers and Allies)
Crimson-breasted_Gonolek_399.jpg	Crimson-breasted Gonolek 	20133	Crimson-breasted Gonolek	Gonolek rouge et noir	Laniarius atrococcineus	Passeriformes	Malaconotidae (Bushshrikes and Allies)
Crimson-breasted_Gonolek_52.jpg	Crimson-breasted Gonolek 	20133	Crimson-breasted Gonolek	Gonolek rouge et noir	Laniarius atrococcineus	Passeriformes	Malaconotidae (Bushshrikes and Allies)
Crimson-collared_Tanager_7771.jpg	Crimson-collared Tanager 	34793	Crimson-collared Tanager	Tangara ceinturé	Ramphocelus sanguinolentus	Passeriformes	Thraupidae (Tanagers and Allies)
Crimson-crested_Woodpecker_1653MF.jpg	Crimson-crested Woodpecker 	11558	Crimson-crested Woodpecker	Pic de Malherbe	Campephilus melanoleucos	Piciformes	Picidae (Woodpeckers)
Crimson-crested_Woodpecker_1677.jpg	Crimson-crested Woodpecker 	11558	Crimson-crested Woodpecker	Pic de Malherbe	Campephilus melanoleucos	Piciformes	Picidae (Woodpeckers)
Crimson-crested_Woodpecker_20841.jpg	Crimson-crested Woodpecker 	11558	Crimson-crested Woodpecker	Pic de Malherbe	Campephilus melanoleucos	Piciformes	Picidae (Woodpeckers)
Crimson-crested_Woodpecker_4715.jpg	Crimson-crested Woodpecker 	11558	Crimson-crested Woodpecker	Pic de Malherbe	Campephilus melanoleucos	Piciformes	Picidae (Woodpeckers)
Crimson-crested_Woodpecker_7577.jpg	Crimson-crested Woodpecker 	11558	Crimson-crested Woodpecker	Pic de Malherbe	Campephilus melanoleucos	Piciformes	Picidae (Woodpeckers)
Crimson-crested_Woodpecker_8973.jpg	Crimson-crested Woodpecker 	11558	Crimson-crested Woodpecker	Pic de Malherbe	Campephilus melanoleucos	Piciformes	Picidae (Woodpeckers)
Crimson-crested_Woodpecker.jpg	Crimson-crested Woodpecker 	11558	Crimson-crested Woodpecker	Pic de Malherbe	Campephilus melanoleucos	Piciformes	Picidae (Woodpeckers)
Crimson-fronted_Parakeet_3882.jpg	Crimson-fronted Parakeet 	13187	Crimson-fronted Parakeet	Conure de Finsch	Psittacara finschi	Psittaciformes	Psittacidae (New World and African Parrots)
Crimson-mantled_Woodpecker_3091.jpg	Crimson-mantled Woodpecker 	11874	Crimson-mantled Woodpecker	Pic de Rivoli	Colaptes rivolii	Piciformes	Picidae (Woodpeckers)
Crimson-mantled_Woodpecker_3949.jpg	Crimson-mantled Woodpecker 	11874	Crimson-mantled Woodpecker	Pic de Rivoli	Colaptes rivolii	Piciformes	Picidae (Woodpeckers)
Crimson-mantled_Woodpecker_5332.jpg	Crimson-mantled Woodpecker 	11874	Crimson-mantled Woodpecker	Pic de Rivoli	Colaptes rivolii	Piciformes	Picidae (Woodpeckers)
Crimson-mantled_Woodpecker.jpg	Crimson-mantled Woodpecker 	11874	Crimson-mantled Woodpecker	Pic de Rivoli	Colaptes rivolii	Piciformes	Picidae (Woodpeckers)
Crimson-rumped_Toucanet_3434.jpg	Crimson-rumped Toucanet 	10865	Crimson-rumped Toucanet	Toucanet à croupion rouge	Aulacorhynchus haematopygus	Piciformes	Ramphastidae (Toucans)
Crowned_Hornbill_3577.jpg	Crowned Hornbill 	9658	Crowned Hornbill	Calao couronné	Lophoceros alboterminatus	Bucerotiformes	Bucerotidae (Hornbills)
